"","loc_id","Protein.names","uniprot_accession.y","Gene.Names","Organism","sample","count","tissue","treatment","day"
"1406","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T058F",0,"F","DO","3"
"1407","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T058G",0,"G","DO","3"
"1408","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T110F",0,"F","DO","3"
"1409","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T110G",0,"G","DO","3"
"1410","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T111F",0,"F","DO","3"
"1411","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T111G",0,"G","DO","3"
"1412","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T112F",0,"F","DO","3"
"1413","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T112G",0,"G","DO","3"
"1414","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T118F",0,"F","OA","3"
"1415","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T118G",0,"G","OA","3"
"1416","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T119F",0,"F","OA","3"
"1417","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T119G",0,"G","OA","3"
"1418","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T126F",0,"F","control","3"
"1419","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T126G",0,"G","control","3"
"1420","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T127F",0,"F","control","3"
"1421","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T127G",0,"G","control","3"
"1422","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T128F",0,"F","control","3"
"1423","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T128G",0,"G","control","3"
"1424","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T129F",0,"F","control","3"
"1425","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T129G",0,"G","control","3"
"1426","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T130F",0,"F","control","3"
"1427","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T130G",0,"G","control","3"
"1428","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T131F",0,"F","control","3"
"1429","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T131G",0,"G","control","3"
"1430","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T132F",0,"F","control","3"
"1431","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T132G",0,"G","control","3"
"1432","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T133F",0,"F","control","3"
"1433","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T133G",0,"G","control","3"
"1434","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T134F",0,"F","control","3"
"1435","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T134G",0,"G","control","3"
"1436","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T135F",0,"F","control","3"
"1437","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T135G",0,"G","control","3"
"1438","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T136F",0,"F","control","3"
"1439","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T136G",0,"G","control","3"
"1440","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T137F",0,"F","control","3"
"1441","LOC134714287","Foot protein-3","A0A8B6DXP2","MGAL_10B061768","Mytilus galloprovincialis (Mediterranean mussel)","T137G",0,"G","control","3"
"1442","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T001F",821,"F","control","0"
"1443","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T001FX",534,"X","control","0"
"1444","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T001G",0,"G","control","0"
"1445","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T002F",1912,"F","control","0"
"1446","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T002FX",462,"X","control","0"
"1447","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T002G",0,"G","control","0"
"1448","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T003F",624,"F","control","0"
"1449","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T003FX",460,"X","control","0"
"1450","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T003G",0,"G","control","0"
"1451","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T004F",1997,"F","control","0"
"1452","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T004FX",1086,"X","control","0"
"1453","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T004G",0,"G","control","0"
"1454","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T005F",1936,"F","control","0"
"1455","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T005FX",1145,"X","control","0"
"1456","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T005G",0,"G","control","0"
"1457","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T006F",890,"F","control","0"
"1458","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T006FX",423,"X","control","0"
"1459","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T006G",0,"G","control","0"
"1460","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T007F",1095,"F","control","0"
"1461","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T007FX",790,"X","control","0"
"1462","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T007G",0,"G","control","0"
"1463","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T008F",1473,"F","control","0"
"1464","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T008FX",198,"X","control","0"
"1465","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T008G",0,"G","control","0"
"1466","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T009F",457,"F","control","0"
"1467","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T009FX",66,"X","control","0"
"1468","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T009G",0,"G","control","0"
"1469","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T010F",830,"F","control","0"
"1470","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T010FX",313,"X","control","0"
"1471","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T010G",0,"G","control","0"
"1472","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T011F",1543,"F","control","0"
"1473","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T011FX",427,"X","control","0"
"1474","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T011G",0,"G","control","0"
"1475","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T012F",3112,"F","control","0"
"1476","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T012FX",716,"X","control","0"
"1477","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T012G",0,"G","control","0"
"1478","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T014F",2129,"F","OA","3"
"1479","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T014G",0,"G","OA","3"
"1480","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T015F",2871,"F","OA","3"
"1481","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T015G",0,"G","OA","3"
"1482","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T016F",1957,"F","OA","3"
"1483","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T016G",0,"G","OA","3"
"1484","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T017F",1115,"F","OA","3"
"1485","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T017G",0,"G","OA","3"
"1486","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T019F",1911,"F","OA","3"
"1487","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T019G",0,"G","OA","3"
"1488","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T021F",1224,"F","OA","3"
"1489","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T021G",0,"G","OA","3"
"1490","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T023F",2060,"F","OA","3"
"1491","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T023G",0,"G","OA","3"
"1492","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T025F",1729,"F","OA","3"
"1493","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T025G",0,"G","OA","3"
"1494","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T026F",1368,"F","OA","3"
"1495","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T026G",0,"G","OA","3"
"1496","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T027F",3065,"F","OA","3"
"1497","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T027G",0,"G","OA","3"
"1498","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T029F",1199,"F","OW","3"
"1499","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T029G",0,"G","OW","3"
"1500","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T030F",2438,"F","OW","3"
"1501","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T030G",0,"G","OW","3"
"1502","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T031F",4854,"F","OW","3"
"1503","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T031G",0,"G","OW","3"
"1504","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T033F",1752,"F","OW","3"
"1505","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T033G",0,"G","OW","3"
"1506","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T034F",3269,"F","OW","3"
"1507","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T034G",0,"G","OW","3"
"1508","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T035F",1109,"F","OW","3"
"1509","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T035G",0,"G","OW","3"
"1510","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T036F",2213,"F","OW","3"
"1511","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T036G",0,"G","OW","3"
"1512","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T037F",1853,"F","OW","3"
"1513","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T037G",0,"G","OW","3"
"1514","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T038F",4500,"F","OW","3"
"1515","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T038G",0,"G","OW","3"
"1516","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T039F",2216,"F","OW","3"
"1517","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T039G",0,"G","OW","3"
"1518","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T040F",1961,"F","OW","3"
"1519","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T040G",0,"G","OW","3"
"1520","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T041F",3103,"F","OW","3"
"1521","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T041G",0,"G","OW","3"
"1522","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T046F",2906,"F","DO","3"
"1523","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T046G",0,"G","DO","3"
"1524","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T047G",0,"G","DO","3"
"1525","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T049F",3826,"F","DO","3"
"1526","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T049G",0,"G","DO","3"
"1527","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T051F",106,"F","DO","3"
"1528","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T051G",0,"G","DO","3"
"1529","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T052F",2699,"F","DO","3"
"1530","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T052G",0,"G","DO","3"
"1531","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T055F",3069,"F","DO","3"
"1532","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T055G",0,"G","DO","3"
"1533","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T056F",4097,"F","DO","3"
"1534","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T056G",0,"G","DO","3"
"1535","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T057F",2633,"F","DO","3"
"1536","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T057G",0,"G","DO","3"
"1537","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T058F",1189,"F","DO","3"
"1538","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T058G",7,"G","DO","3"
"1539","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T110F",2294,"F","DO","3"
"1540","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T110G",0,"G","DO","3"
"1541","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T111F",1974,"F","DO","3"
"1542","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T111G",0,"G","DO","3"
"1543","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T112F",2816,"F","DO","3"
"1544","LOC134719453","Foot protein 15","A0A223HCK4",NA,"Mytilus californianus (California mussel)","T112G",0,"G","DO","3"
