qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,79.294,1304,160,28,457,1673,387,1667,0,811
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,78.161,1392,203,45,344,1667,610,1968,0,793
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,80.996,1084,126,35,619,1667,1239,2277,0,787
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,81.471,1047,107,32,650,1652,352,1355,0,778
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,79.137,1251,162,37,482,1667,352,1568,0,773
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,80.263,1140,124,32,625,1689,387,1500,0,765
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,86.95,705,53,15,643,1317,1982,2677,0,756
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,80.795,1057,107,27,478,1465,1585,2614,0,739
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,82.099,905,114,22,643,1520,1812,2695,0,730
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,79.124,1164,159,31,478,1580,1555,2695,0,726
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,81.256,971,115,20,672,1578,404,1371,0,723
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,80.785,968,102,27,758,1673,352,1287,0,680
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/83644,81.446,830,124,12,862,1667,348,1171,0,652
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,81.463,1791,174,87,1,1667,20,1776,0,1323
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.881,1271,152,34,478,1695,1521,2753,0,917
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.088,1356,158,45,349,1638,1270,2579,0,905
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.712,1390,170,45,344,1667,1325,2668,0,902
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.624,1384,179,54,344,1667,747,2087,0,898
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.605,1368,174,36,349,1645,1161,2494,0,883
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.486,1276,146,40,478,1673,903,2155,0,881
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.478,1255,146,44,481,1667,1264,2487,0,869
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.772,1315,166,47,344,1578,483,1777,0,863
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.398,1255,141,59,512,1689,362,1588,0,857
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.893,1303,150,42,482,1673,453,1754,0,852
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.078,1280,146,48,482,1667,362,1626,0,850
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.658,1215,136,38,478,1623,1120,2304,0,850
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,78.906,1408,179,64,349,1698,1470,2817,0,846
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,78.929,1400,177,52,344,1689,1325,2660,0,843
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.121,1365,175,50,344,1623,453,1792,0,841
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.044,1422,153,70,349,1667,597,1976,0,841
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.634,1167,153,40,344,1476,1647,2774,0,835
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.969,1293,125,54,478,1667,1027,2288,0,830
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.854,1231,145,35,478,1652,1120,2303,0,804
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,81.014,1085,128,28,619,1667,1324,2366,0,791
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,78.412,1348,184,55,397,1667,740,2057,0,778
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.034,1283,138,57,478,1673,1027,2265,0,758
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.245,1272,124,48,478,1673,1027,2234,0,758
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.245,1272,124,47,478,1673,1027,2234,0,758
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,79.035,1264,147,50,344,1580,1617,2789,0,758
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.678,1092,110,51,650,1652,362,1441,0,754
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,86.62,710,51,20,643,1317,2071,2771,0,745
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,78.566,1269,169,54,478,1673,1027,2265,0,741
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/72771,80.203,1086,125,45,650,1667,362,1425,0,732
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.697,1378,180,40,344,1667,320,1665,0,992
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,82.877,1168,118,27,574,1673,64,1217,0,974
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.614,1367,174,28,349,1667,947,2270,0,972
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.989,1227,142,23,478,1638,968,2181,0,968
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.574,1359,171,32,344,1623,565,1909,0,961
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.417,1270,150,22,482,1667,92,1359,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.098,1275,156,25,478,1695,1106,2352,0,941
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.418,1292,173,30,344,1578,92,1360,0,911
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.372,1401,198,47,349,1698,1055,2415,0,902
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.779,1355,176,32,335,1623,53,1375,0,894
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.357,1400,189,38,344,1667,715,2090,0,893
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.651,1376,170,24,344,1638,745,2091,0,889
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.792,1187,172,32,344,1497,1230,2393,0,878
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.367,1391,175,44,344,1667,380,1725,0,876
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.152,1391,191,34,344,1667,535,1893,0,870
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.472,1155,128,32,574,1689,64,1171,0,869
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.434,1158,123,34,574,1689,64,1171,0,863
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.767,1285,152,33,478,1667,286,1557,0,833
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,78.917,1385,162,39,335,1667,53,1359,0,821
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.948,1139,127,28,616,1689,58,1171,0,819
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,82.72,978,103,14,728,1652,92,1056,0,809
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.576,1053,120,19,643,1667,965,1971,0,802
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.502,1244,162,37,344,1580,1230,2387,0,798
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.481,1233,151,29,482,1667,62,1239,0,782
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,78.255,1375,186,37,344,1652,443,1770,0,778
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.285,1202,180,35,344,1520,1230,2387,0,776
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.187,1230,169,28,478,1667,968,2150,0,773
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,82.298,966,99,18,728,1667,92,1011,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,87.179,702,53,13,643,1317,1679,2370,0,763
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,79.708,1163,145,33,478,1580,1256,2387,0,756
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,77.633,1386,210,34,349,1667,235,1587,0,750
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.969,965,94,25,650,1578,122,1042,0,745
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.402,984,113,22,724,1667,58,1011,0,739
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,80.891,1010,113,19,680,1623,62,1057,0,723
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,84.106,755,76,12,866,1578,92,844,0,689
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.292,898,94,24,818,1658,62,942,0,660
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/125234,81.75,800,114,9,896,1689,62,835,0,640
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.834,1367,172,27,349,1667,114,1438,0,990
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,82.233,1227,140,22,478,1638,135,1349,0,987
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,81.333,1275,154,24,478,1695,273,1520,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,84.159,1029,91,18,643,1623,72,1076,0,931
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,79.971,1378,178,36,349,1689,114,1430,0,926
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,79.657,1401,195,46,349,1698,222,1583,0,926
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.809,1261,148,32,481,1667,18,1258,0,902
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.892,1188,170,31,344,1497,397,1561,0,883
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.948,1223,133,21,478,1638,75,1259,0,876
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,82.056,1070,114,21,649,1667,18,1060,0,841
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,79.743,1244,160,36,344,1580,397,1555,0,817
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,81.108,1101,122,27,607,1667,6,1060,0,802
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,81.576,1053,120,19,643,1667,132,1138,0,802
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,79.448,1231,165,29,478,1667,135,1318,0,791
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,79.451,1202,179,34,344,1520,397,1555,0,789
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,87.322,702,53,12,643,1317,846,1538,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,78.819,1270,155,46,344,1580,367,1555,0,750
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,82.58,907,100,16,787,1667,18,892,0,747
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,82.82,844,105,14,850,1667,3,832,0,719
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.742,971,123,17,682,1623,3,938,0,699
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.182,989,124,18,682,1652,3,937,0,675
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.182,989,124,18,682,1652,3,937,0,675
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,80.388,979,110,19,712,1652,3,937,0,669
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/242149,81.044,881,103,18,478,1302,621,1493,0,643
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,84.476,1050,109,9,643,1638,103,1152,0,987
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,81.333,1275,154,24,478,1695,76,1323,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,81.745,1238,136,27,478,1667,46,1241,0,952
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,79.657,1401,195,46,349,1698,25,1386,0,926
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,80.785,1249,142,36,478,1689,46,1233,0,887
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,80.892,1188,170,31,344,1497,200,1364,0,883
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,85.223,873,81,9,787,1623,19,879,0,854
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,82.823,1013,102,18,727,1667,49,1061,0,841
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,79.743,1244,160,36,344,1580,200,1358,0,817
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,82.222,1035,100,18,643,1638,73,1062,0,815
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,81.214,1054,134,16,643,1667,103,1121,0,791
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,79.451,1202,179,34,344,1520,200,1358,0,789
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,87.322,702,53,12,643,1317,649,1341,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,78.819,1270,155,46,344,1580,170,1358,0,750
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,81.034,986,113,19,710,1667,2,941,0,717
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,82.025,879,96,23,817,1667,19,863,0,691
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/270625,81.044,881,103,18,478,1302,424,1296,0,643
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,84.221,1052,110,11,643,1638,23,1074,0,972
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,81.196,1271,155,23,483,1695,1,1245,0,946
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,83.038,1073,110,16,643,1667,115,1163,0,907
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,80.635,1260,166,38,478,1698,88,1308,0,904
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,80.892,1188,170,31,344,1497,122,1286,0,883
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,81.919,1084,116,25,643,1689,115,1155,0,843
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,79.743,1244,160,36,344,1580,122,1280,0,817
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,82.021,1029,99,20,651,1638,1,984,0,797
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,79.451,1202,179,34,344,1520,122,1280,0,789
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,82.096,983,102,20,759,1667,1,983,0,773
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,87.322,702,53,12,643,1317,571,1263,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,85.096,785,79,10,865,1623,29,801,0,767
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,79.776,1162,147,31,478,1580,148,1280,0,763
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,81.044,881,103,18,478,1302,346,1218,0,643
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/276368,81.807,819,97,21,867,1667,1,785,0,640
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.479,1258,153,23,478,1695,358,1575,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.392,1377,170,34,344,1667,164,1493,0,955
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.728,1215,138,26,478,1638,220,1404,0,937
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.208,1349,173,21,349,1638,1,1314,0,926
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.029,1244,146,30,481,1667,103,1313,0,907
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,79.539,1388,176,43,344,1689,164,1485,0,891
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,79.236,1387,196,50,349,1698,307,1638,0,881
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.604,1147,127,21,531,1623,15,1131,0,872
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.835,1174,166,30,344,1497,482,1616,0,867
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.211,1233,152,31,487,1667,1,1193,0,841
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.321,1184,171,28,344,1520,482,1610,0,839
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.767,1075,120,26,652,1667,58,1115,0,830
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,83.262,932,114,17,763,1667,1,917,0,819
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,82.805,977,108,12,727,1667,25,977,0,819
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,79.473,1252,149,39,344,1580,452,1610,0,789
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,80.878,1093,115,31,643,1667,19,1085,0,774
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,83.636,880,82,26,478,1317,736,1593,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.263,966,131,19,733,1667,1,947,0,736
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.044,881,103,18,478,1302,676,1548,0,643
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/235211,81.221,852,108,17,478,1306,706,1528,0,640
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,81.464,1257,155,21,478,1695,729,1946,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.392,1377,170,34,344,1667,535,1864,0,955
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,81.728,1215,138,26,478,1638,591,1775,0,937
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.594,1314,165,43,396,1667,23,1288,0,931
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.133,1354,175,21,344,1638,367,1685,0,924
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.949,1244,147,30,481,1667,474,1684,0,902
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,81.333,1200,140,21,478,1623,333,1502,0,898
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,79.539,1388,176,43,344,1689,535,1856,0,891
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.591,1252,157,26,478,1667,121,1348,0,887
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,79.236,1387,196,50,349,1698,678,2009,0,881
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.75,1174,167,30,344,1497,853,1987,0,861
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.155,1290,141,43,478,1667,212,1486,0,857
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,81.9,1105,108,27,643,1667,88,1180,0,848
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,83.061,980,108,15,655,1578,6,983,0,837
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.032,1242,156,31,478,1667,363,1564,0,835
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,79.407,1248,183,29,478,1667,27,1258,0,813
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,82.305,989,109,13,733,1667,6,982,0,797
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,79.471,1247,148,40,349,1580,828,1981,0,785
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,83.75,880,81,26,478,1317,1107,1964,0,776
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,80.493,974,118,31,758,1673,1,960,0,680
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/187233,82.07,831,93,15,871,1658,6,823,0,658
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.479,1258,153,23,478,1695,891,2108,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.392,1377,170,34,344,1667,697,2026,0,955
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.336,1368,175,45,344,1667,133,1450,0,950
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.728,1215,138,26,478,1638,753,1937,0,937
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.208,1349,173,21,349,1638,534,1847,0,926
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.117,1271,132,39,478,1667,99,1342,0,918
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.754,1383,186,34,344,1667,499,1846,0,917
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.96,1250,154,21,478,1667,285,1510,0,913
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.432,1201,137,23,478,1623,495,1664,0,904
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.874,1142,131,32,478,1578,39,1145,0,893
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.539,1388,176,43,344,1689,697,2018,0,891
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.466,1422,162,48,344,1667,259,1648,0,889
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.236,1387,196,50,349,1698,840,2171,0,881
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,82.401,1091,114,15,643,1667,66,1144,0,880
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,82.127,1119,110,18,643,1673,6,1122,0,876
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.043,1379,203,39,344,1667,73,1420,0,867
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.835,1174,166,30,344,1497,1015,2149,0,867
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.193,1242,154,31,478,1667,525,1726,0,846
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,83.116,995,100,16,728,1667,13,994,0,845
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,80.321,1184,171,28,344,1520,1015,2143,0,839
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,82.247,997,107,17,727,1667,42,1024,0,797
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,79.473,1252,149,39,344,1580,985,2143,0,789
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,83.636,880,82,26,478,1317,1269,2126,0,771
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.809,984,111,24,746,1689,1,956,0,763
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.044,881,103,18,478,1302,1209,2081,0,643
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/162458,81.221,852,108,17,478,1306,1239,2061,0,640
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/146366,81.479,1258,153,23,478,1695,986,2203,0,959
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/146366,80.392,1377,170,34,344,1667,792,2121,0,955
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/146366,80.336,1368,175,45,344,1667,228,1545,0,950
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/146366,81.728,1215,138,26,478,1638,848,2032,0,937
lcl|AY845258.1_cds_AAX23968.1_1,MT_Pool_HQ_transcript/146366,80.208,1349,173,21,349,1638,629,1942,0,926
